sentence_id,review_id,sentence,context_before,context_after,sentence_index,annotations_json,annotation_status,source_dataset,source_record_index
HTL_S0949,HTL_R03998,酒店为行政层设置了单独的早餐厅，环境很好，只是感到品种太少了些，早餐质量也有待提高，不知道是不是因为新政层每天用早餐的人不是很多。,特别喜欢为入住客人准备的很厚很软的大拖鞋，作为一次性使用的拖鞋感到太可惜了。,以后到南京还会考虑入住的。,3,,unlabeled,ChnSentiCorp_htl_all,3998
HTL_S0950,HTL_R07036,首都的服务啊，给全国人丢人现眼。,不建议大家去住，只有后悔。,,1,,unlabeled,ChnSentiCorp_htl_all,7036
HTL_S0951,HTL_R05387,从来没见过这样的酒店！！！,这家酒店真让我心寒！,补充点评2008年7月2日：强烈建议大家不要入住怀仁酒店,3,,unlabeled,ChnSentiCorp_htl_all,5387
HTL_S0952,HTL_R07714,"房间装修差设施也不好,早餐很一般.",,位置偏僻.,0,,unlabeled,ChnSentiCorp_htl_all,7714
HTL_S0953,HTL_R06923,老板很省得，公共空间再热都不开空调，等一次电梯就是一头汗。,,补充点评2008年7月19日：写字台莫名其妙的多了一溜边边，用电脑一直就这么咯着，很不爽，不知是那个脑残设计的。,0,,unlabeled,ChnSentiCorp_htl_all,6923
HTL_S0954,HTL_R04611,最近半年第三次个人目的去香港，因为很熟了，所以很少坐地铁，更少打车，这样华美达的位置其实很不错，如果不是皇后大道上的万豪酒店，就成了海景房了，呵呵。,,楼下德辅道西很多巴士，A21可以直达，尽管我到的那天香港暴雨，大屿山高速封闭，只有搭机场快线进港岛，仍然可以在香港机铁站搭到免费的酒店空调小巴，大约十五分钟一班吧，没什么人，很不错。,0,,unlabeled,ChnSentiCorp_htl_all,4611
HTL_S0955,HTL_R02930,"但价格有点高,可能太原的酒店价格普通比较高的原因吧!","交通位置很好,服务设施还可以.",,1,,unlabeled,ChnSentiCorp_htl_all,2930
HTL_S0956,HTL_R05137,"没有桑拿设备,理由是正在维修,但真正的原因是不赚钱.",,,0,,unlabeled,ChnSentiCorp_htl_all,5137
HTL_S0957,HTL_R00281,"感觉不错哦,离汽车站和火车站的距离都不是非常远.",10月16日入住该酒店.,"房间很干净,空间也非常大.",1,,unlabeled,ChnSentiCorp_htl_all,281
HTL_S0958,HTL_R02679,酒店的设施是按四星标准，但可能时间比较长了，设施有点老化，显得比较旧了。,酒店是四星的，服务不错，晚上还送点心。,不过整体来说还是不错的。,1,,unlabeled,ChnSentiCorp_htl_all,2679
HTL_S0959,HTL_R06173,建议不要选择电梯附近的房间，门口有服务电话，房间隔音很差，很吵。,第二天送上两只香蕉，两只苹果的“果篮”作为道歉。,早餐的两个地方只能打60分。,3,,unlabeled,ChnSentiCorp_htl_all,6173
HTL_S0960,HTL_R07417,以前我们的客人入住该酒店，一直对酒店印象不错，但是这次,,,0,,unlabeled,ChnSentiCorp_htl_all,7417
HTL_S0961,HTL_R06629,送餐服务到晚上八点就停止了。,服务态度似乎还可以接受，但可惜的是：我同事房间没有网线口(10层)，咖啡厅很早就关门了，早餐说是到10点半，实际上到9点就没有了，也不加了。,该饭店周围环境很差，被垃圾包围。,1,,unlabeled,ChnSentiCorp_htl_all,6629
HTL_S0962,HTL_R06519,3，第三间房：发现“不间断电源”是没电的，但我实在不想再换房了。,我在前台提出意见根本就不理我！,谁知道等我放好行李准备出门办事时发现房门居然是锁不上的，关门后只要稍微用力一推门就开了！,5,,unlabeled,ChnSentiCorp_htl_all,6519
HTL_S0963,HTL_R06459,"不知道是不是因为订的是168的168元特价房的关系,前台的态度非常之差,冷嘲热讽的,弄得好像订他们168的房占了他们天大的便宜似的,这么不情愿那干脆取消掉好了,弄出特价房本来是好事情,却这种态度,鄙视之~",,,0,,unlabeled,ChnSentiCorp_htl_all,6459
HTL_S0964,HTL_R02635,酒店比较旧，服务还可以，附近也没什么宾馆了。,,,0,,unlabeled,ChnSentiCorp_htl_all,2635
HTL_S0965,HTL_R05487,"服务生年龄一般都很大,老油条服务,较差.",床垫上只有很薄的床单有很硌的感觉.,步行到世纪公园站约5分钟.,3,,unlabeled,ChnSentiCorp_htl_all,5487
HTL_S0966,HTL_R00211,浴缸下水很慢，淋浴超过十分钟就要考虑停水等待它慢慢流走，如果一味痛快洗澡就意味着脚脖子被泡沫淹掉。,建议领导者多出去看看同类型的酒店设施会有很多启发。,赶紧改善吧～,4,,unlabeled,ChnSentiCorp_htl_all,211
HTL_S0967,HTL_R07543,非常一般的酒店，服务台上挂的特色宾馆牌子一点不能得到体现，服务态度也冷淡。,,环境也相当一般，完全么有传说中养眼的出现，不值,0,,unlabeled,ChnSentiCorp_htl_all,7543
HTL_S0968,HTL_R02171,早餐品种还说的过去，但量少，希望有所改进。,酒店服务员服务态度很好，酒店硬件条件很差，要么是个老酒店要么就是因为维护问题，房顶几乎全部都有起皮现象，玻璃外部奇脏。,但在盘锦这地方，我想这酒店也应该算是不错的了，我感觉酒店设施的陈旧应该和入住人员的素质有关，客人不爱惜酒店设施，但依然希望酒店应该尽快更新破损的部分。,1,,unlabeled,ChnSentiCorp_htl_all,2171
HTL_S0969,HTL_R05433,"我住在6楼,3楼KTV的声音很吵!",,打电话到大堂投诉居然把电话挂掉就算了.,0,,unlabeled,ChnSentiCorp_htl_all,5433
HTL_S0970,HTL_R05840,问酒店要，半小时催了三次电话才来。,床上只有一床单被，到处找被子，无。,还是冷，要求在加一床被子，服务员去后再也没回，打到总台，又等了半天，回复没被子了。,7,,unlabeled,ChnSentiCorp_htl_all,5840
HTL_S0971,HTL_R04050,不过该酒店在缙云算最好了,"酒店早餐写着7-9点,我们7点10分下来时,有好多菜还是冷的,准备工作没做好.",,2,,unlabeled,ChnSentiCorp_htl_all,4050
HTL_S0972,HTL_R04925,"酒店面积超大,住宿区分很多楼,并有面积不小的绿化.",不亏是园林酒店.,"非常适合休闲度假,唯一欠缺一点的就是不直接面对海.",1,,unlabeled,ChnSentiCorp_htl_all,4925
HTL_S0973,HTL_R04521,地理位置不错，房间里设施较旧，属于比较好的三星酒店，基本有准四星的程度,,,0,,unlabeled,ChnSentiCorp_htl_all,4521
HTL_S0974,HTL_R05596,赶紧离开这个是非之地吧。,好在4星级的景德镇大酒店的房间已经出来了，可以住进去了。,后来想想，前台打电话上去，然后1分钟左右楼上就打电话下来说不见了书，这么快的速度，好像早就知道少了什么似的，让人不能不怀疑其目的性了。,20,,unlabeled,ChnSentiCorp_htl_all,5596
HTL_S0975,HTL_R06039,)房间的空调有时会突然不制冷.,3.,4.,7,,unlabeled,ChnSentiCorp_htl_all,6039
HTL_S0976,HTL_R01886,房间的一次性用品相对给的是这些酒店中质量最好的。,第一次去郑州出差就住的这家，总体感觉还是不错的。,卫生意设计的很有意思，空间利用非常合理。,1,,unlabeled,ChnSentiCorp_htl_all,1886
HTL_S0977,HTL_R07608,"如果是集团划账请千万注意多收费现象,而且周期很长,可能会花一个月时间在对账上.","用餐一般，价格比一般稍贵，签单付账时千万注意，因为它没有明细，只会写""零点餐""然后一个总金额""如""零点餐－－1032.00"").",(请分清是销售在和您对账而不是财务).,1,,unlabeled,ChnSentiCorp_htl_all,7608
HTL_S0978,HTL_R02095,生日有礼，更要感谢中餐部的郑春妹女士，在得知本人身体不佳的情况下，特别送餐到客房很感动，下次到厦门一定还住在这里。,非常满意的一家宾馆，入住了五天让我感受不一样的服务。,谢谢了，谢谢你们的服务！,1,,unlabeled,ChnSentiCorp_htl_all,2095
HTL_S0979,HTL_R03224,温泉离酒店隔离一条大马路，无法直接前往，很不方便，必须走高架桥或坐酒店电瓶车绕路前往，如果是冬天客人穿衣服去泡温泉就会很麻烦。,离厦门市区太远，酒店没有车接送，自行前往很麻烦。,温泉确实不错，硬件设施比较齐全，但单独收费项目太多，没有在进去之前说明，原来以为酒店昂贵的房间价格包含的温泉票就包括温泉的消费，真正进温泉才知道不是这样，温泉内部大大小小的收费很多的。,1,,unlabeled,ChnSentiCorp_htl_all,3224
HTL_S0980,HTL_R00594,服务很好，一直住这个酒店。,房间虽小，但设施齐全。,,1,,unlabeled,ChnSentiCorp_htl_all,594
HTL_S0981,HTL_R07473,房间里的设施没有广告中理想！,,价格也没有网上所说的那样分明清楚~~,0,,unlabeled,ChnSentiCorp_htl_all,7473
HTL_S0982,HTL_R06016,反正以后不会再考虑这家了,"用我的笔记本上网时好时坏,到后来索性就连不上了,我只好用自己的无线都比它的强.",,5,,unlabeled,ChnSentiCorp_htl_all,6016
HTL_S0983,HTL_R02780,欢迎再次入住其士大酒店。,还可以吧，价格实惠宾馆反馈2008年4月17日：谢谢！,,1,,unlabeled,ChnSentiCorp_htl_all,2780
HTL_S0984,HTL_R06859,而且开始说烧会就好了，我等到三点也没洗成！,可事实太不可思议了，本地人告诉我饭店在市郊，很偏的，找了半天才找到，进入的时候里面没有生气，大堂就一位服务员，当时她也没问我预定的事，只是从抽屉取出一大碟卡，原来饭店除了我们仅有一个房间有人住，最可气的是三间房热水器都不好洗澡，换了房也不行。,被子也感觉不干净！,2,,unlabeled,ChnSentiCorp_htl_all,6859
HTL_S0985,HTL_R00395,可是周边环境太差，很吵。,还算马马虎虎的的3星宾馆吗，地理位置还可以，和广场很近。,而且门口没有出租车，外出很不方便。,1,,unlabeled,ChnSentiCorp_htl_all,395
HTL_S0986,HTL_R04849,拿房时没大床房了，给我们免费升成套房，这点还蛮满意的。,,酒店大致不错，有国内五星水准。,0,,unlabeled,ChnSentiCorp_htl_all,4849
HTL_S0987,HTL_R01868,"房间的整洁及服务都不错,人员的训练及接待都很亲切,入住的感觉也很不错",,,0,,unlabeled,ChnSentiCorp_htl_all,1868
HTL_S0988,HTL_R05925,服务人员态度也不是很好，房间的水龙头出来的水开始相当长时间也是黄黄的。,这个饭店真的很一般，感觉不太好。,下次不会再去了,1,,unlabeled,ChnSentiCorp_htl_all,5925
HTL_S0989,HTL_R05667,晕……另：携程预订此酒店房间价格偏贵，直接入住前台谈价只要340元，而携程价却要378元。,（不懂酒店如何自定义）要求与上次入住同样房型，告知已无房，遭拒。,不知携程如何确保网上公布的价格如所宣传的那样，是最实惠的价格？,3,,unlabeled,ChnSentiCorp_htl_all,5667
HTL_S0990,HTL_R00740,"无论是硬件设施还是服务,都很无可挑剔.","我住过南京所有的五星酒店,选来选去还是这家(曾经的香格里拉).",.,1,,unlabeled,ChnSentiCorp_htl_all,740
HTL_S0991,HTL_R02951,酒店的环境在安庆还算不错，不过有点老，早餐很好！,,,0,,unlabeled,ChnSentiCorp_htl_all,2951
HTL_S0992,HTL_R00879,房间有点压抑的感觉想了半天觉得是天花太矮。,睡衣有霉味。,灯光不太好控制。,2,,unlabeled,ChnSentiCorp_htl_all,879
HTL_S0993,HTL_R04231,"酒店很新,房间大设施全,离汽车站很近,不过地点大概属于城外了.",,下次还是会选择这里,0,,unlabeled,ChnSentiCorp_htl_all,4231
HTL_S0994,HTL_R03100,交通非常方便，离榆次老城非常近，走路5分钟可到达。,是我住过最好的4星级宾馆之一。,房间里面还提供杂志和旅游指南。,2,,unlabeled,ChnSentiCorp_htl_all,3100
HTL_S0995,HTL_R03911,"跟众人评价的差不多,商务大床的房间比浦东店的要小很多.",,总体来说这个价位来讲设施还是蛮好的.,0,,unlabeled,ChnSentiCorp_htl_all,3911
HTL_S0996,HTL_R07712,大家都说平湖君悦酒店床铺太小，很不幸我中招了，我是预订完了之后才看到大家评价的。,,这家酒店的内部设施偏老，早餐不好吃，房间有点小，设施还算全，卫生间也很旧！,0,,unlabeled,ChnSentiCorp_htl_all,7712
HTL_S0997,HTL_R02297,但是酒店的服务就感觉太没有星级的标准的！,房间的布置还有酒店的环境确实让人感觉物超所值！,感觉什么都是冷冷的！,1,,unlabeled,ChnSentiCorp_htl_all,2297
HTL_S0998,HTL_R05866,这样最起码的服务都没有，还不如人家街头小旅馆！,想要借用电吹风，可服务员说没有，原来其他房间都有安装电吹风，就是我住的标房B没有。,补充点评2007年4月16日：前台服务实在不怎么样，我进酒店的时候一大群前台服务员不知道在讨论什么，愣是没人理我。,2,,unlabeled,ChnSentiCorp_htl_all,5866
HTL_S0999,HTL_R06895,现在去太仓在看他们房间价格比过年的时候贵２倍，太仓宾馆的房价太高！,早点吃的也不是很舒服，吃的东西不是冷的就是半热！,,3,,unlabeled,ChnSentiCorp_htl_all,6895
HTL_S1000,HTL_R01650,设施简单、陈旧，但对于住一晚的我来说，也能将就。,酒店除了所处位置非常有优势外，其他的应该没什么了。,,1,,unlabeled,ChnSentiCorp_htl_all,1650
HTL_S1001,HTL_R02076,有些客人喜欢将脏衣服暂时放入酒店的洗衣袋内，并非需要酒店清洗。,如果有特急物品，也可以通知大堂副理处理。,也有过多起这种洗衣，事后客人认为没有这种需要，并在清洗过程中耽误客人的时间。,4,,unlabeled,ChnSentiCorp_htl_all,2076
HTL_S1002,HTL_R01073,同学在附近上班，推荐的酒店。,,总体还可以，傍晚电梯旁有个穿白色礼服的小姐站在那里迎宾，那礼服怎么看都像婚纱，如果不是她旁边没有新郎样子的人并且她没有做头发，还真以为她是在那里办婚宴的呢。,0,,unlabeled,ChnSentiCorp_htl_all,1073
HTL_S1003,HTL_R04180,第二次来石狮出差，经石狮客户及网络推荐入住五洲，总体感觉还是挺温馨的，服务员很礼貌，管理很到位，只是有一样不太好，晚上六点钟之后订不到中餐包厢，真是美中不足。,,,0,,unlabeled,ChnSentiCorp_htl_all,4180
HTL_S1004,HTL_R00718,房间有点旧了，但还算整洁，水有点黄，建议多带点瓶装水饮用，环境不错。,是我在北戴河附近住过的的比较舒适的饭店，是凯莱管理的，从服务到设施都比较正规。,服务也不错，效率很高。,1,,unlabeled,ChnSentiCorp_htl_all,718
HTL_S1005,HTL_R00930,"可惜酒店隔音很差,正好遇上那天有几个无赖没拿到房间一直闹,给安排了工作人员房后半夜还在闹,很烦人.","不错的酒店,据说比重新装修前好很多.","虽然不关酒店的事,可是却凸现了隔音问题.",1,,unlabeled,ChnSentiCorp_htl_all,930
HTL_S1006,HTL_R01949,值的推荐呀……补充点评2007年10月10日：对了，还有免费水果，很温馨的感觉，宽带速度也很快。,（大门还在改造）下次去试试。,,5,,unlabeled,ChnSentiCorp_htl_all,1949
HTL_S1007,HTL_R02353,周围环境稍有嘈杂，仍是闹中取静的地方。,房间清理得不是狠及时，服务基本到位。,2015是我住的房间，如果下次去还要住这里，“好”就是一个字！！,1,,unlabeled,ChnSentiCorp_htl_all,2353
HTL_S1008,HTL_R05465,条件一般，就是地理位置不错，离市中心比较近，出行还比较方便。,,,0,,unlabeled,ChnSentiCorp_htl_all,5465
HTL_S1009,HTL_R05483,这里服务各方面不达五星级标准，早餐特别不好,,,0,,unlabeled,ChnSentiCorp_htl_all,5483
